features,correlation
903,0.5936323838376983
1071,0.5934603949974822
227,0.592996876562068
636,0.5929649675813778
378,0.5914464597447995
383,0.590140686320738
331,0.5899874520124787
1033,0.5899238465736057
173,0.5896509357843355
1123,0.5890737918476203
950,0.5890366862255865
108,0.5890000494231957
1790,0.5884431949022302
63,0.5877667506602273
1841,0.5876641644967773
1025,0.5874751145344068
11,0.5870429875681241
1928,0.5869838756186593
504,0.5869600397024513
16,0.5866441512229383
452,0.5861805148770969
211,0.5861610182538273
1188,0.5857078804155206
1951,0.5856340225861304
457,0.5854634775913975
1433,0.5844375201605992
2017,0.5836347286332854
157,0.5833035706579117
1024,0.5829853986587225
1011,0.5828298369975574
1119,0.5823165263403949
1982,0.5821529788609195
968,0.5808482508930152
2039,0.580687085187181
1984,0.5802764549545933
258,0.5795813042916697
934,0.5790840831020564
919,0.5788511513339689
206,0.5785110160507798
1263,0.5782159685804275
972,0.5777294240643153
1582,0.5775553104630547
1699,0.5772728255809443
384,0.5770731298584144
332,0.5770232850363038
1852,0.576814726205413
1925,0.5766198471613309
103,0.5765528324604388
1392,0.5765146590400556
1875,0.5760149263618564
483,0.5751244485747198
42,0.5748781585695182
920,0.5748536561120571
237,0.5747796389379245
2000,0.5743787731642255
168,0.5742803530896861
952,0.5742560822745161
2116,0.5742372623677987
600,0.5734354035352662
1896,0.5726779663995291
1980,0.5719064660218947
1051,0.5715595265025057
1077,0.5712751850618027
1788,0.5712334973401516
1981,0.5711266170708277
764,0.5708763478829522
1348,0.5697457115122315
1809,0.5687956759871913
64,0.5685285173432851
1299,0.567935556554685
505,0.5678294341230965
1020,0.5677523911188754
761,0.5674593549487452
1300,0.5668281094164691
1825,0.5668025990254758
1844,0.5665647084011833
563,0.5662108130243567
978,0.5661268672759061
12,0.5659920578697348
738,0.5658249734458761
843,0.5657367819430332
1935,0.5654644784097513
453,0.5651991484724204
1994,0.5651897903460699
1494,0.5650319710717856
1757,0.5648328242371852
1751,0.5644235877394734
2140,0.5641790706643288
511,0.5637363540751528
543,0.5635641443010463
752,0.5626518006682779
1810,0.5620732739176602
790,0.5615298176301768
1782,0.5608453694371193
2272,0.560653935065484
194,0.5606073850553693
129,0.5601373296519904
572,0.5600927061519082
259,0.5595760194489844
815,0.5591451114651679
1035,0.5583855422186348
1072,0.5581985433937494
142,0.5580196403683438
77,0.5572121985428993
1902,0.5569038911098093
1324,0.5565926557464176
207,0.5565256313943597
1843,0.5562448837194396
544,0.5551025199524512
1585,0.5547810355874208
1945,0.5542907454809203
1003,0.5539572345518293
1897,0.5533982697256138
1431,0.5532550699737535
1253,0.5526029701250027
999,0.5519671670303279
1471,0.5517438722373594
1428,0.5513288783560555
844,0.5504739483189423
741,0.5501976399199445
2274,0.5501433375190017
106,0.5499906529698239
792,0.5499156282058463
1000,0.5494213424662524
818,0.5493001035493583
1243,0.5492818917222568
1933,0.5488920734454555
171,0.5480299898737401
674,0.5479666084403356
1608,0.5479315775841119
1495,0.5478178263258933
574,0.5476603089757998
1932,0.5466902782640629
594,0.5462029427932256
795,0.5458503545000074
1021,0.5456461418169504
1148,0.5452682149501434
713,0.5449395328969145
755,0.5449122708320713
195,0.544349777833632
2066,0.5441913576371071
1132,0.5441689255898341
1390,0.5436774569867713
1931,0.5433103245328906
806,0.5427951590364001
1609,0.5425251439826321
1854,0.5421874895507646
2086,0.5420764048003887
1347,0.5420136062091171
130,0.5409424853048588
1780,0.540537595263826
1075,0.5400067661004193
143,0.5392224219597247
564,0.5389987978001212
1610,0.5387373834691191
542,0.5383655086187928
467,0.5380195678127709
37,0.537701781209496
877,0.5370484974015148
809,0.5369622649994915
478,0.5361746465580578
1992,0.5360917358165782
1873,0.5360554699388427
598,0.5353998940630741
78,0.5352952443283202
1004,0.5352002969497474
876,0.534771426539966
512,0.5343121664443706
92,0.5336590962997186
1496,0.5332981993030423
481,0.533193736219999
40,0.5322554421603863
1373,0.5316630401530151
1122,0.5316220665036989
232,0.5314937750365663
703,0.531456219740199
131,0.5313672511203144
Foundation_PConc,0.5311935334437805
235,0.5307426257125964
1909,0.5300928811898323
906,0.5297976205257281
196,0.5292826420917127
1456,0.5266579659231512
2105,0.5265011053321346
1286,0.5254796135079899
1786,0.5254122170926271
976,0.5246281454277019
855,0.5243596535056393
873,0.5243083016850143
1257,0.5240511800204989
444,0.5238424748905313
1415,0.5236554994254231
509,0.5234458310484379
1261,0.5215849697525182
1639,0.5207043309792747
1337,0.5205375137035786
898,0.5199675262610421
522,0.5197264525096079
392,0.5196380790144773
875,0.5192839412502834
1755,0.5187811108926431
595,0.5180159735085468
1357,0.516772526462685
1430,0.5167052595232926
628,0.5162432444030413
1322,0.5158311461973496
685,0.5154594645423627
1007,0.5153195082967339
1842,0.5152295656670429
1977,0.5144901958450463
1100,0.5143175033286437
1584,0.5138756801276151
1353,0.5128220517356973
1900,0.5124056577268538
1898,0.5122659027126568
2050,0.5122365380345815
973,0.5118179953664482
1709,0.5118159353723181
1919,0.5116763218657929
423,0.5115750951054923
425,0.5115151332157181
687,0.5104009433925063
1399,0.5099807102883483
2070,0.5096722062556127
2006,0.50962909801779
1470,0.5090458702259814
2255,0.5088567431546953
847,0.5085973997683114
865,0.5082755844254451
2089,0.5079477491663132
424,0.5078649002856019
2028,0.5077309459442761
623,0.5075239041142876
1074,0.5073597763530389
1906,0.5072836648271672
735,0.5072605571320973
1741,0.5071198314215802
1907,0.5068682380130838
506,0.5067997817935233
260,0.5066221590170619
65,0.5066221590170598
105,0.5053950436166901
1313,0.5053172102989263
1905,0.5050849247564018
1354,0.5043981850310654
1811,0.5036465186862298
683,0.5034115636372942
445,0.5030620616773697
170,0.5030563755722388
1334,0.501737658513922
1684,0.5014730447145272
597,0.5013301378210296
869,0.5006612432568588
1872,0.500536799292934
1389,0.5003876064507339
1260,0.500087433158697
1440,0.5000021429264742
1045,0.49846694924988894
1934,0.4983723706777291
1926,0.4975083429210147
1001,0.4974984625786428
949,0.49724311552345685
849,0.49695328386525106
711,0.4963965367593571
393,0.4961529019178301
2276,0.4960539793504405
480,0.4924221962182538
39,0.49199780725254205
882,0.49180450347557464
1098,0.4917399371259592
2037,0.49131720927810535
234,0.4909729409031588
89,0.4903817581139197
1106,0.4894130353854933
948,0.4885251361179044
1594,0.4873872640772204
540,0.48607254654645154
870,0.48607012533727406
1480,0.48602201018744146
743,0.4854897242049038
944,0.48541762697988367
975,0.48446006815309506
1754,0.4842098840229552
2107,0.4841098187132434
115,0.4839855786253379
154,0.4827188395185325
2240,0.48262229604145546
621,0.48237818604007776
663,0.4817508136568659
1835,0.48117223561639344
180,0.48097880342716315
565,0.48070537004565533
794,0.48012322433078547
607,0.479322195000474
1840,0.4787753551966727
1983,0.4787582245771106
740,0.47867353072110025
1372,0.4782527042978285
1128,0.4780650342662719
1785,0.4780495115332046
1084,0.4776997576582568
2134,0.4768190781871851
1528,0.4768057686039971
1371,0.47647546079299546
1172,0.4763293102407416
1698,0.47612202821435207
1170,0.47471341019000446
569,0.4743697032386913
737,0.4742382668168023
1270,0.47351794885523457
1099,0.4732462352248073
2015,0.47271886207293906
789,0.47208906497513314
1129,0.4719281540524755
1355,0.47162493098360575
856,0.4711678334394689
224,0.47034999138138994
1173,0.47018284921319853
736,0.4701577388215382
2271,0.4695690032369499
749,0.469069373581749
872,0.4689927551072601
1332,0.46870707625789987
1882,0.4680124828704026
803,0.4662203348836726
1590,0.46599888874550416
933,0.463367748059099
797,0.46307162573402033
851,0.46290255986393736
244,0.4627193204967345
734,0.46266396274660093
710,0.46253599367443105
1107,0.4621198713983427
571,0.46169329165118567
490,0.46138710419318013
816,0.4612966409682928
1379,0.4610853593554327
49,0.4606231719006927
1591,0.4605896633824251
1908,0.45963007966840325
421,0.4593723466011365
622,0.45905668835376656
1258,0.459053954853317
682,0.45905114625340065
1174,0.45831439078618164
1284,0.45676052727003985
532,0.4560930475623665
403,0.4558134774868863
1333,0.45573022345352654
985,0.4555252307623951
1685,0.4543213355406955
1764,0.45355298818606626
1583,0.45344805933440496
1824,0.45035619036425345
1285,0.44976589198232314
747,0.44882454564239443
362,0.4487256575228928
1727,0.44798767344348833
1943,0.44795224841239034
1049,0.44731739986353086
1112,0.4473044671050366
446,0.44670458898144955
570,0.4466532922605406
2245,0.44590501077553213
1476,0.44524214538928325
1146,0.4450276124719158
514,0.4441720937590739
707,0.4439053322725535
539,0.44388227247657874
1395,0.443469357622656
1108,0.4434078993309191
1864,0.4431801051944871
2123,0.4426303416846305
2124,0.44234530697825736
1130,0.4416343425463857
1795,0.4414321823633759
BsmtFinType1_GLQ,0.44136337415249693
1853,0.4402105405045313
679,0.4396417106116177
1058,0.4396185020885405
1623,0.4390673579776522
1839,0.43857396878911453
1477,0.43857370206735957
1376,0.4384864685872321
801,0.43759604052263457
1034,0.4374872190215222
79,0.4371907504767877
1707,0.43709278318857003
111,0.4368468341719056
1869,0.43646142329266646
1726,0.43642177300653234
862,0.43523324437866645
2104,0.43509439444047393
90,0.43506001713971487
1779,0.4348316889942459
742,0.43455194372046074
1152,0.4338500612403331
144,0.43364282848708324
859,0.43319397157069217
549,0.4322929077560805
846,0.4322124822825373
1298,0.432119813718991
1621,0.4315917258020612
1162,0.4311983559724585
881,0.43117570324493915
1396,0.4308564904205767
890,0.43069752636703984
744,0.4304704050704166
1169,0.4301537104400387
390,0.4301270997902029
1142,0.42984099773697443
854,0.42979732874080817
112,0.4292245648387712
858,0.42848153825481083
2243,0.42765637425435804
420,0.4273298941588371
516,0.42719695600079843
762,0.42691732629266077
1436,0.4267717002249757
1109,0.4260349929683804
1117,0.42532284586156044
176,0.4248884731059356
155,0.4245359617995343
536,0.42449750496793903
942,0.4241640767091755
1043,0.4230297382565964
1346,0.4228044148790618
720,0.42258502562907574
1723,0.4225430980809408
430,0.4223341966012091
850,0.42212057368990485
814,0.4220535960628989
634,0.4219124227576763
827,0.4215954765847439
857,0.4213567338118927
878,0.4212307451475109
84,0.4209353656782335
2103,0.42028744530017453
1437,0.4200686213520302
871,0.41975517926128736
879,0.4196217213417443
1050,0.41916642090974654
817,0.41875326706155136
177,0.41851732554593446
1778,0.4183373679934735
627,0.4180847961517225
880,0.4180802219922649
1725,0.4173866817159377
678,0.41729693301068554
1592,0.41640633017332274
GarageType_Attchd,0.41637697946054414
892,0.4155333574647553
454,0.4150588624938604
208,0.4148098219192243
867,0.41471679783880494
13,0.4139960713983695
2065,0.4131804656690147
1342,0.41292210880375674
149,0.4124404538017679
648,0.4120600485080651
1179,0.4118816181858608
1195,0.41149047136123035
773,0.4112815772047707
1683,0.41121871677941946
2085,0.4105908968494051
760,0.4102878894547818
1080,0.40998115887061437
576,0.4099554584519518
848,0.40991623066590144
1131,0.40939130533492424
1147,0.4093703630919378
1624,0.40915139671859835
67,0.40901958340834604
1917,0.4087551080376553
672,0.40728905599498993
413,0.4069836935962672
1625,0.4057106854295243
23,0.40549412660461587
464,0.4046640963096054
2084,0.40436080031135946
132,0.4040286013313218
1420,0.4040254190103404
1331,0.403903665433196
1748,0.4038486157991045
626,0.4037933487398697
2132,0.4036684603240294
918,0.4029482806159833
1,0.40282008803737385
1104,0.4024711033897917
MSSubClass_MSC_60,0.40237577674737834
2253,0.40213661293764347
218,0.4011620851331974
1081,0.39992546826814296
904,0.3989973110094353
1469,0.39897910483488486
221,0.3983151680416666
1356,0.3982852057957982
825,0.3982333348888542
708,0.39736067084670157
1719,0.39717138786087397
868,0.3971030474510404
2048,0.39680089495840626
2254,0.39676175650512335
1868,0.3967130614065962
796,0.39640575098992614
826,0.3960971259710615
1397,0.39591200745808675
1375,0.3957018915036469
772,0.39490697016368154
1064,0.3946201360561284
1646,0.3942155035921601
1454,0.39355808100496986
1478,0.3925392619483601
2064,0.39121745125948837
1244,0.38992758987461823
113,0.38965835780356867
684,0.3896342686961289
785,0.3892611691853932
513,0.3892224260687991
360,0.38905430142261327
GarageType_Detchd,0.38868094025646016
1714,0.3886357597883256
1833,0.38835574330485934
MasVnrType_None,0.38809446603688125
1417,0.3880714846278577
1722,0.38801080149516765
1899,0.387555092374944
798,0.3868008152731226
1295,0.385707087854036
1140,0.3855944469874489
763,0.3855722194893357
1720,0.3854129386707562
1269,0.38520321582195266
1438,0.3849715788557081
91,0.384479957391533
751,0.3837357832774854
2068,0.3835751237724997
1059,0.3830790791181609
645,0.3828820674620932
1732,0.38260009372206866
1613,0.38252169765561195
1413,0.3823426826400945
1166,0.38226559932188653
2117,0.38208587693479296
771,0.38144455409884276
581,0.3813879659885246
2049,0.38051581291084735
1512,0.380184095504254
1121,0.37969674776629425
178,0.37876609594195604
1053,0.3782473196465401
2268,0.378157223623117
839,0.37781669985281857
1620,0.3775823649123413
1760,0.3773873880146019
213,0.3772243174168391
1266,0.3770098986523974
394,0.3766411338208476
1630,0.3765807102862752
603,0.37620898310263606
1455,0.3757523019816278
2269,0.3747947049931192
1535,0.3746517165499764
156,0.3744035733203497
1167,0.374185877339563
1019,0.3739000807733759
2244,0.37334103070501656
395,0.3730742542203699
750,0.37299864350803197
2069,0.372589337802799
1593,0.3724411161478913
1514,0.3717558003400098
1367,0.3712476943749126
788,0.3711552575269243
1061,0.3710578125009479
137,0.37102906149054665
1878,0.3699965819480396
1761,0.36972512712570227
1479,0.36872415827665495
18,0.36826142561514635
459,0.3681688534525532
1267,0.3679880900808584
66,0.36737883818426853
959,0.36735373691948653
604,0.3672505101197066
1414,0.36688416886132463
606,0.3668513697497304
2088,0.36682910565115084
1956,0.3666123500589763
1752,0.3660961324795438
1326,0.3660546732391977
114,0.3660259755988243
397,0.3659573088701487
1439,0.365659767925536
582,0.36540667978326086
1116,0.36532027790401067
385,0.36506894088766256
1975,0.3649356490185719
1388,0.36439870655725776
1082,0.36411894742879847
842,0.36409609196393716
2041,0.364074468938211
1952,0.3639215913243369
1513,0.36366356382843945
821,0.3635401158219695
0,0.3629891065057108
179,0.3629081973866612
240,0.3625361781998371
1509,0.36251278157667505
915,0.3625040779002984
1341,0.36225903295021417
83,0.3621378956494317
2019,0.3619094070640564
1879,0.3614856877444249
1957,0.3614402441723055
1060,0.3613065924465835
812,0.3609171716811702
1763,0.36091178437468585
591,0.3603863981731675
805,0.36034955624902404
1384,0.35948415563200053
1997,0.3594435801471966
45,0.3588349238011449
1398,0.3587072464094382
1866,0.358661059967993
954,0.35854496967823224
1005,0.3584836146876083
417,0.358445787931767
486,0.35841902329312747
1510,0.35792717074847197
583,0.3572403670149075
1245,0.35707998730094587
359,0.3567222081225632
676,0.35641167228021337
1328,0.3555087609110509
852,0.3549859540439349
1083,0.35483158657284536
1409,0.3547903911435713
2106,0.3544637561533065
241,0.35422534033533226
804,0.3528142252883219
1101,0.3524875949357887
1713,0.3524593447593198
605,0.352432952103524
894,0.3519271141835108
1292,0.35188238804201155
Neighborhood_NridgHt,0.3518503232499515
1246,0.3517383877746246
863,0.35167211113098445
24,0.3515975724207408
1374,0.3515975724207408
465,0.35122312496928254
46,0.35035998173716076
487,0.34996049305514737
219,0.34924434521642145
1617,0.3489221368426044
537,0.3486208599594274
148,0.3480395766096283
965,0.34801494832657565
72,0.34794144397242316
MSZoning_RM,0.34745259679491597
1881,0.3469826735774797
361,0.3459088486212835
2047,0.3458800185009688
1268,0.34516626986828924
2115,0.3436064352538665
243,0.3433087463329842
489,0.34322471517535236
48,0.34322471517535236
1762,0.34210352930878823
2060,0.342095728451944
1947,0.3419537837589234
1921,0.34165912697595147
895,0.34153754318279655
1618,0.3409775229860394
1728,0.3408323485996133
364,0.3395096859943708
99,0.33898667880596617
363,0.33894697446926586
2080,0.33814426455591273
Foundation_CBlock,0.337909078747167
Exterior2nd_VinylSd,0.33765148957059127
1996,0.33760542266993965
1450,0.3372082051741784
1711,0.3371893709148346
946,0.3368079409099802
Exterior1st_VinylSd,0.3363509851901659
758,0.33546177015513373
164,0.33484482315353054
127,0.3348401942761872
104,0.334828132259413
984,0.33450439367375157
1492,0.3343117355090034
748,0.33425310555740967
1118,0.3342236857742575
1837,0.3341228402942733
1606,0.33401718584644563
1729,0.3336949187887944
1578,0.3335362915424544
1464,0.33320948742306994
1365,0.33289603059403433
2236,0.33248216958934923
192,0.3322713759468255
981,0.33225111440961896
2082,0.3321785905633644
2260,0.3320817523740069
1144,0.33177658322166553
SaleType_New,0.33135011213998905
1047,0.3313294203032354
2062,0.33109381848686786
2259,0.3304758536831226
619,0.3301582320710005
2101,0.3301582320709984
1794,0.3298438325112431
MSSubClass_MSC_30,0.3292075488809737
1329,0.3289786620874667
2251,0.32883009022855547
1776,0.32776477356154077
1016,0.327077562172893
1783,0.3270671194947449
1424,0.32683417597032915
2262,0.3265348929377429
1411,0.32653489293774257
256,0.32653489293774257
61,0.32653489293774257
502,0.32653489293774257
1452,0.32653489293774257
1369,0.32653489293774196
1894,0.3265348929377395
997,0.326534892937735
SaleCondition_Partial,0.32653489293773497
2099,0.3264675465228384
1717,0.3262175195190547
1742,0.3259075243611831
1425,0.32589925405329145
1068,0.3252818128372737
2136,0.3248260234904942
169,0.3247022695443599
561,0.32460274739939377
786,0.32460098640501883
1862,0.32413805737251516
541,0.3238978045861374
1730,0.3237001687095988
960,0.32342123984967136
840,0.32339701846323127
GarageType_None,0.3229938307572014
1343,0.3226204016849671
1429,0.3223958596259932
1282,0.3221792794094489
1383,0.32216525745295566
732,0.32195062372139444
1880,0.3214886009036237
2046,0.32147524008207046
1807,0.3201352223785553
1254,0.31980984710659716
1096,0.31961092492092674
982,0.319309238355858
1995,0.319087369008136
68,0.31874867345201996
2266,0.3186240169581306
1721,0.3183271477629994
1407,0.31755259575091216
355,0.3159695979084322
969,0.3153260592390544
33,0.3141855283308274
474,0.3141855283308274
228,0.3138995879234041
1974,0.31345776951204046
MasVnrType_Stone,0.3132805987309551
1503,0.31303832777626356
2097,0.31302538072229086
767,0.31295887724532845
1069,0.31286335256510955
369,0.31274892136437693
866,0.31200476762542173
2067,0.3117871810481568
1519,0.31170138400711805
333,0.3109925519328563
1094,0.310553731140982
133,0.3100449836802259
587,0.3095945542057202
1787,0.3091908463705792
220,0.3069247550079392
41,0.3067963036750875
482,0.30611242386424725
2119,0.30610379536048243
466,0.30598768587278297
1416,0.30598768587278297
25,0.30598768587278297
860,0.30576937244168695
422,0.3056683614521183
1922,0.30548948967552664
418,0.3054175221837415
1178,0.305405942296311
1731,0.3048314954135575
242,0.3047885246538726
47,0.30468203116141884
2087,0.3046214573301612
488,0.30456857236303625
592,0.3037001960953229
548,0.3032624547593477
1153,0.3029943425331717
704,0.3025575349077217
236,0.30234871182127177
442,0.30210107482721094
1874,0.3020731272903631
1502,0.3019230584878691
1640,0.3018780311141188
414,0.30147573182278364
1102,0.3013623365222882
719,0.30032070795860233
642,0.29975762512552334
1250,0.299489864282384
689,0.2993304638254707
MSZoning_RL,0.29887006450649406
802,0.2976591943692957
2270,0.29739506578714936
1948,0.2970780258555578
1338,0.2964618401313087
533,0.2964302046298049
1718,0.29614614118976956
912,0.2960244999270168
1280,0.2960176834453557
342,0.29509338468282775
324,0.29504544495581075
1187,0.2948503257130046
4,0.29432707270068337
1946,0.2941519171748562
1629,0.29382057719610366
326,0.293016383135081
977,0.29283861218353957
1506,0.29276014218704527
381,0.29202949764254565
575,0.291549422132083
1013,0.2915232811469601
1920,0.290908800000752
1579,0.29076206350567635
2078,0.28988921952742763
962,0.289510709313701
1472,0.2892299178773886
2044,0.2890742547820186
1604,0.2885782458150132
2022,0.2881790204870754
1191,0.28796737419905166
617,0.2877721344575187
172,0.28712236497067356
1385,0.28660894159257133
584,0.2861056875751359
429,0.2859764224830543
1163,0.28582680489691525
1638,0.285597379337499
1247,0.28429169551304645
588,0.2841704552078199
1465,0.2837211097897238
961,0.28361413545061714
107,0.2833617730648085
1448,0.283298145913778
1529,0.28320032821551894
1626,0.2823776085746205
2058,0.28237741311315256
983,0.28220971167402636
87,0.2818914931570468
1969,0.28134736393481635
1774,0.2811887952409344
1586,0.28116545415415806
518,0.2803076455522264
100,0.2793807675787303
1160,0.2793737629592043
199,0.27907416953772207
1113,0.2787119686205522
1627,0.27819252092438984
Neighborhood_NoRidge,0.2775540986654545
335,0.2768750598645116
1518,0.2752146395907661
1251,0.2751004566507619
1791,0.27362716442018165
1740,0.2734279569722714
1073,0.27278132877037464
1092,0.27264987248845696
1490,0.27229608500220254
1110,0.2722340942034415
1380,0.2716810922103898
74,0.2713892905333017
1255,0.2711344028806919
1792,0.2710403577360648
1421,0.27047816189581797
152,0.27022047803576943
1488,0.2690736064102754
125,0.26876970906600633
1189,0.26862326506401535
1642,0.26843333366385697
165,0.2682470550939309
1716,0.2681900309915368
330,0.2667837021761736
212,0.26665342482691656
1175,0.2665962194564618
1056,0.2662013555925192
1575,0.26602247612366325
123,0.2660026922260217
1507,0.26556258453688925
2261,0.26548616700756256
1176,0.2651588295379885
2154,0.26451472573455215
1278,0.2636720157364051
1602,0.26331885979215236
HouseStyle_2Story,0.26330512988654065
776,0.26309894238762765
139,0.26192232812605465
1628,0.2611133547351199
190,0.26088874435776555
17,0.2608348857644055
1151,0.26065427496384647
458,0.26054143353565984
1155,0.2605031550304921
579,0.26011231580282784
784,0.2598821629657994
1461,0.2598775349988743
523,0.2596724943150651
1154,0.25871604330744924
96,0.25835102893867107
1958,0.25830206164699804
188,0.2574559354738263
1159,0.2561307652954116
161,0.25516436101812107
838,0.25457465243081173
599,0.25339721894402095
824,0.25237090906042364
1614,0.2521840923208357
1615,0.25216717934056543
